2 , 0.9732888146911518
4 , 0.9760712298274903
6 , 0.9777406789092933
8 , 0.9777406789092933
10 , 0.9766277128547578
12 , 0.9794101279910963
14 , 0.9771841958820258
16 , 0.9782971619365609
18 , 0.9782971619365609
20 , 0.9794101279910963
22 , 0.9777406789092933
24 , 0.9782971619365609
26 , 0.9777406789092933
28 , 0.9794101279910963
30 , 0.9788536449638287
32 , 0.9788536449638287
34 , 0.9771841958820258
36 , 0.9788536449638287
38 , 0.9799666110183638
40 , 0.9777406789092933
42 , 0.9782971619365609
44 , 0.9794101279910963
46 , 0.9782971619365609
48 , 0.9794101279910963
50 , 0.9794101279910963
52 , 0.9782971619365609
54 , 0.9782971619365609
56 , 0.9799666110183638
58 , 0.9788536449638287
60 , 0.9788536449638287
62 , 0.9799666110183638
64 , 0.9788536449638287
66 , 0.9794101279910963
68 , 0.9782971619365609
70 , 0.9782971619365609
72 , 0.9799666110183638
74 , 0.9766277128547578
76 , 0.9794101279910963
78 , 0.9799666110183638
80 , 0.9788536449638287
82 , 0.9799666110183638
84 , 0.9794101279910963
86 , 0.9799666110183638
88 , 0.9788536449638287
90 , 0.9794101279910963
92 , 0.9799666110183638
94 , 0.9799666110183638
96 , 0.9794101279910963
98 , 0.9794101279910963
100 , 0.9799666110183638
102 , 0.9788536449638287
104 , 0.9788536449638287
106 , 0.9810795770728993
108 , 0.9782971619365609
110 , 0.9799666110183638
112 , 0.9794101279910963
114 , 0.9799666110183638
116 , 0.9805230940456318
118 , 0.9805230940456318
120 , 0.9788536449638287
122 , 0.9788536449638287
124 , 0.9794101279910963
126 , 0.9805230940456318
128 , 0.9799666110183638
130 , 0.9788536449638287
132 , 0.9799666110183638
134 , 0.9805230940456318
136 , 0.9794101279910963
138 , 0.9788536449638287
140 , 0.9794101279910963
142 , 0.9788536449638287
144 , 0.9805230940456318
146 , 0.9816360601001669
148 , 0.9805230940456318
150 , 0.9788536449638287
152 , 0.9816360601001669
154 , 0.9799666110183638
156 , 0.9788536449638287
158 , 0.9788536449638287
160 , 0.9816360601001669
162 , 0.9788536449638287
164 , 0.9805230940456318
166 , 0.9805230940456318
168 , 0.9794101279910963
170 , 0.9794101279910963
172 , 0.9794101279910963
174 , 0.9805230940456318
176 , 0.9799666110183638
178 , 0.9782971619365609
180 , 0.9810795770728993
182 , 0.9799666110183638
184 , 0.9805230940456318
186 , 0.9799666110183638
188 , 0.9794101279910963
190 , 0.9794101279910963
192 , 0.9805230940456318
194 , 0.9794101279910963
196 , 0.9805230940456318
198 , 0.9810795770728993
200 , 0.9794101279910963
202 , 0.9799666110183638
204 , 0.9816360601001669
206 , 0.9810795770728993
208 , 0.9794101279910963
210 , 0.9805230940456318
212 , 0.9805230940456318
214 , 0.9805230940456318
216 , 0.9799666110183638
218 , 0.9810795770728993
220 , 0.9805230940456318
222 , 0.9810795770728993
224 , 0.9794101279910963
226 , 0.9816360601001669
228 , 0.9810795770728993
230 , 0.9810795770728993
232 , 0.9794101279910963
234 , 0.9827490261547023
236 , 0.9816360601001669
238 , 0.9805230940456318
240 , 0.9805230940456318
242 , 0.9810795770728993
244 , 0.9810795770728993
246 , 0.9799666110183638
248 , 0.9816360601001669
250 , 0.9788536449638287
252 , 0.9799666110183638
254 , 0.9794101279910963
256 , 0.9799666110183638
258 , 0.9799666110183638
260 , 0.9810795770728993
262 , 0.9810795770728993
264 , 0.9805230940456318
266 , 0.9827490261547023
268 , 0.9805230940456318
270 , 0.9805230940456318
272 , 0.9794101279910963
274 , 0.9799666110183638
276 , 0.9805230940456318
278 , 0.9799666110183638
280 , 0.9810795770728993
282 , 0.9799666110183638
284 , 0.9810795770728993
286 , 0.9816360601001669
288 , 0.9799666110183638
290 , 0.9827490261547023
292 , 0.9816360601001669
294 , 0.9810795770728993
296 , 0.9816360601001669
298 , 0.9805230940456318
300 , 0.9794101279910963
302 , 0.9794101279910963
304 , 0.9816360601001669
306 , 0.9810795770728993
308 , 0.9805230940456318
310 , 0.9794101279910963
312 , 0.9816360601001669
314 , 0.9805230940456318
316 , 0.9810795770728993
318 , 0.9788536449638287
320 , 0.9805230940456318
322 , 0.9810795770728993
324 , 0.9794101279910963
326 , 0.9799666110183638
328 , 0.9805230940456318
330 , 0.9810795770728993
332 , 0.9816360601001669
334 , 0.9805230940456318
336 , 0.9816360601001669
338 , 0.9810795770728993
340 , 0.9821925431274346
342 , 0.9805230940456318
344 , 0.9788536449638287
346 , 0.9810795770728993
348 , 0.9810795770728993
350 , 0.9810795770728993
352 , 0.9794101279910963
354 , 0.9794101279910963
356 , 0.9810795770728993
358 , 0.9799666110183638
360 , 0.9827490261547023
362 , 0.9827490261547023
364 , 0.9794101279910963
366 , 0.9821925431274346
368 , 0.9794101279910963
370 , 0.9794101279910963
372 , 0.9810795770728993
374 , 0.9810795770728993
376 , 0.9788536449638287
378 , 0.9799666110183638
380 , 0.9816360601001669
382 , 0.9782971619365609
384 , 0.9810795770728993
386 , 0.9816360601001669
388 , 0.9816360601001669
390 , 0.9833055091819698
392 , 0.9827490261547023
394 , 0.9821925431274346
396 , 0.9799666110183638
398 , 0.9821925431274346
400 , 0.9810795770728993
402 , 0.9810795770728993
404 , 0.9799666110183638
406 , 0.9821925431274346
408 , 0.9810795770728993
410 , 0.9816360601001669
412 , 0.9810795770728993
414 , 0.9799666110183638
